gene,id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,nSNP,OR,OR_lo,OR_hi,FDR_pooled,risk,MHC_gene,instrument_chr,sensitivity_testable,FDR_stratum,risk_fdr
FBXL4,eqtl-a-ENSG00000112234,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112234 || id:eqtl-a-ENSG00000112234,Wald ratio,1,0.0479432313148055,0.0634660602089196,0.449999850964537,1,1.04911109697636,0.926399004554766,1.18807780274756,0.889846765258505,ns,FALSE,6,FALSE,0.89177424171589,ns
DMXL2,eqtl-a-ENSG00000104093,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000104093 || id:eqtl-a-ENSG00000104093,Wald ratio,1,0.122753238548116,0.162497696580409,0.449999864152259,1,1.13060539669349,0.822224138311889,1.55464733212147,0.889846765258505,ns,FALSE,15,FALSE,0.89177424171589,ns
AHNAK,eqtl-a-ENSG00000124942,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000124942 || id:eqtl-a-ENSG00000124942,Wald ratio,1,-0.120246777141539,0.159179757473449,0.450000013363329,1,0.886701592031056,0.649054168117485,1.21136224360259,0.889846765258505,ns,FALSE,11,FALSE,0.89177424171589,ns
EIF5A,eqtl-a-ENSG00000132507,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000132507 || id:eqtl-a-ENSG00000132507,Wald ratio,1,-0.063592164418754,0.0841817597944766,0.450000013363329,1,0.938387629364652,0.795655947275251,1.10672376164617,0.889846765258505,ns,FALSE,17,FALSE,0.89177424171589,ns
PIAS3,eqtl-a-ENSG00000131788,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000131788 || id:eqtl-a-ENSG00000131788,Wald ratio,1,0.260268067198175,0.34453653394738,0.450000013363329,1,1.29727779768321,0.66032473691441,2.54863946522109,0.889846765258505,ns,FALSE,1,FALSE,0.89177424171589,ns
PTPN23,eqtl-a-ENSG00000076201,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000076201 || id:eqtl-a-ENSG00000076201,Wald ratio,1,-0.223819647654667,0.296287003098026,0.450000013363329,1,0.79945930572894,0.447292662021628,1.42889708636824,0.889846765258505,ns,FALSE,3,FALSE,0.89177424171589,ns
SPAG9,eqtl-a-ENSG00000008294,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000008294 || id:eqtl-a-ENSG00000008294,Wald ratio,1,0.189499486732821,0.250855134227144,0.450000600415629,1,1.20864450363172,0.739207526796166,1.97619948824193,0.889846765258505,ns,FALSE,17,FALSE,0.89177424171589,ns
LZTS2,eqtl-a-ENSG00000107816,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000107816 || id:eqtl-a-ENSG00000107816,Wald ratio,1,0.134542948094674,0.178105062667324,0.450000985137549,1,1.14401379115993,0.806910134238977,1.62194958128573,0.889846765258505,ns,FALSE,10,FALSE,0.89177424171589,ns
MMADHC,eqtl-a-ENSG00000168288,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000168288 || id:eqtl-a-ENSG00000168288,Wald ratio,1,-0.138057880889739,0.182758055147436,0.450000985137549,1,0.871048273237618,0.608801097944971,1.24626104793723,0.889846765258505,ns,FALSE,2,FALSE,0.89177424171589,ns
NAB1,eqtl-a-ENSG00000138386,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000138386 || id:eqtl-a-ENSG00000138386,Wald ratio,1,-0.0636481659742629,0.084256256966258,0.450001969154302,1,0.938335079669183,0.795495228268152,1.10682338554641,0.889846765258505,ns,FALSE,2,FALSE,0.89177424171589,ns
