sex,gene,module,logFC,DEG_FDR,dir,kME,GS_RA
Female,FAM91A1,yellow,0.352218879045973,2.12224613338224e-09,Up in RA,0.912,0.537
Female,BTBD3,yellow,0.351236787168457,5.94115606229602e-06,Up in RA,0.596,0.347
Female,COLQ,brown,-0.350950542158681,5.18249766406365e-06,Down in RA,0.476,-0.416
Female,TANK,yellow,0.350022789244143,5.23125294146182e-10,Up in RA,0.909,0.531
Female,PRR12,brown,-0.349721562188754,1.61491359060713e-07,Down in RA,0.766,-0.489
Female,BTBD10,yellow,0.349407801537454,2.98099799239685e-10,Up in RA,0.856,0.547
Female,FAM26F,yellow,0.349208804605749,0.00879457914904715,Up in RA,0.306,0.197
Female,MAP4K1,brown,-0.348930713338302,2.69366082140832e-09,Down in RA,0.871,-0.555
Female,ITGAL,brown,-0.3482962222492,2.66763255600674e-10,Down in RA,0.835,-0.541
Female,FEM1C,yellow,0.348244544395201,3.36835029173206e-09,Up in RA,0.73,0.52
Female,SF3B3,brown,-0.347956421169206,4.67608020360585e-10,Down in RA,0.894,-0.567
Female,SENP6,yellow,0.347203418111266,1.87735197775463e-07,Up in RA,0.844,0.465
Female,NFATC2IP,brown,-0.346835250617531,1.16402443025146e-08,Down in RA,0.819,-0.494
Female,NEK7,yellow,0.34659414117511,1.53625748454652e-07,Up in RA,0.912,0.465
Female,GALNT7,yellow,0.346132109008167,2.76305518279653e-08,Up in RA,0.92,0.479
Female,LONRF1,yellow,0.34500461938824,4.4070658625326e-07,Up in RA,0.881,0.441
Female,FAM105A,yellow,0.344926091186186,6.70626027024041e-08,Up in RA,0.8,0.452
Female,USP11,brown,-0.344813934096271,2.69366082140832e-09,Down in RA,0.844,-0.522
Female,GEMIN4,brown,-0.344349810592953,1.15832873306942e-09,Down in RA,0.744,-0.547
Female,ZEB1,yellow,0.34402034736447,5.16039505627618e-06,Up in RA,0.865,0.417
Female,SPOCK2,brown,-0.34384967178566,5.59611926143101e-07,Down in RA,0.805,-0.449
Female,SPDYE2,brown,-0.343168466222335,5.0646799267816e-06,Down in RA,0.643,-0.402
Female,ARFIP1,yellow,0.343088152496119,2.39623674412749e-08,Up in RA,0.808,0.491
Female,FRMD4B,yellow,0.342926052432196,8.84742828400368e-07,Up in RA,0.568,0.41
Female,GPI,brown,-0.342677458661779,1.0326693215142e-08,Down in RA,0.907,-0.51
Female,RFX3,yellow,0.339523585917547,2.06669991285155e-05,Up in RA,0.608,0.352
Female,FOXP4,brown,-0.338629562689279,1.07840932770582e-08,Down in RA,0.624,-0.515
Female,ADAM10,yellow,0.338499911308805,1.98600629838086e-07,Up in RA,0.78,0.43
Female,ANKRD50,yellow,0.338157403543862,3.81871667882506e-05,Up in RA,0.674,0.341
Female,KIN,yellow,0.337546518572845,1.85546574497929e-08,Up in RA,0.657,0.446
Female,YAF2,yellow,0.337203409796442,7.8662853090687e-07,Up in RA,0.814,0.466
Female,MAN1A1,yellow,0.337138885481632,1.12803979500081e-05,Up in RA,0.747,0.406
Female,TMEM63A,brown,-0.336641895135685,3.03310996148461e-07,Down in RA,0.673,-0.43
Female,VCPIP1,yellow,0.33623898476712,5.08743525525653e-07,Up in RA,0.761,0.517
Female,SMARCC2,brown,-0.335937600753869,5.15891174894472e-10,Down in RA,0.823,-0.55
Female,SLC35F5,yellow,0.335733620029009,5.47592967447161e-05,Up in RA,0.828,0.392
Female,ARHGAP29,yellow,0.335394907577768,2.63947011512566e-05,Up in RA,0.485,0.377
Female,CCDC146,yellow,0.335249223494369,6.34109368909987e-05,Up in RA,0.575,0.387
Female,ZBTB4,brown,-0.335234524364633,7.22739670516624e-10,Down in RA,0.803,-0.552
Female,IKZF1,brown,-0.334811442036998,1.63552812709189e-08,Down in RA,0.778,-0.495
Female,IL18,yellow,0.33466961055195,6.38247118194606e-06,Up in RA,0.416,0.365
Female,FTO,brown,-0.334277494208795,3.10557975813679e-08,Down in RA,0.865,-0.53
Female,SLMAP,yellow,0.333821967186089,2.86182240440308e-08,Up in RA,0.928,0.483
Female,SLC25A23,brown,-0.332408814714152,3.18989592521073e-07,Down in RA,0.693,-0.423
Female,ZMIZ2,brown,-0.331469873166995,1.15832873306942e-09,Down in RA,0.767,-0.534
Female,UBA3,yellow,0.331344908918708,3.09620036069037e-09,Up in RA,0.871,0.507
Female,RBM7,yellow,0.331036783054882,1.71773045547262e-09,Up in RA,0.885,0.528
Female,TGFBR1,yellow,0.330456192124957,5.1577360530373e-08,Up in RA,0.867,0.485
Female,APOBEC3C,brown,-0.330431611274215,9.79616243543373e-09,Down in RA,0.776,-0.515
Female,FCGR2B,yellow,0.330401499542814,0.000638138629818123,Up in RA,0.341,0.235
Female,LRBA,brown,-0.33003721198836,4.89203169410209e-09,Down in RA,0.721,-0.535
Female,SLC35A5,yellow,0.329857796013711,3.6188608948353e-09,Up in RA,0.742,0.494
Female,OSGIN2,yellow,0.329172007792945,7.26126652164637e-06,Up in RA,0.721,0.446
Female,STXBP3,yellow,0.328663134244002,4.89203169410209e-09,Up in RA,0.913,0.515
Female,ANXA6,brown,-0.328610869211944,6.13000568014587e-07,Down in RA,0.852,-0.457
Female,IL21R,brown,-0.328429037255412,8.11549229080601e-06,Down in RA,0.597,-0.397
Female,KLHDC4,brown,-0.328287678763168,2.27722356990205e-06,Down in RA,0.632,-0.38
Female,MINK1,brown,-0.328019405881583,3.89471808890681e-08,Down in RA,0.77,-0.467
Female,PFAS,brown,-0.327572382434387,7.42746095978612e-08,Down in RA,0.643,-0.491
Female,EIF3B,brown,-0.327463223323142,4.95360404700646e-07,Down in RA,0.768,-0.469
Female,PELP1,brown,-0.32703994285947,6.01180925350748e-09,Down in RA,0.763,-0.521
Female,ARRDC4,yellow,0.326949486297004,0.000984141344443166,Up in RA,0.492,0.284
Female,DRAM1,yellow,0.326921589332759,3.26089404336853e-06,Up in RA,0.62,0.4
Female,RAB11FIP3,brown,-0.326678308271085,5.98681887439529e-07,Down in RA,0.652,-0.431
Female,LPCAT2,yellow,0.325504224185342,0.000128509892668179,Up in RA,0.737,0.386
Female,DDX24,brown,-0.325096397493303,2.86756444214867e-09,Down in RA,0.882,-0.554
Female,TSNAX,yellow,0.325015420322955,4.81464976804456e-08,Up in RA,0.85,0.475
Female,SMARCA4,brown,-0.324730424549949,1.55088018506029e-08,Down in RA,0.789,-0.554
Female,GNL3L,brown,-0.324696249615335,6.58778063686018e-08,Down in RA,0.717,-0.482
Female,CISD2,yellow,0.324510684975342,0.00217254190666396,Up in RA,0.326,0.265
Female,NAT10,brown,-0.324424231310209,9.71601249933173e-11,Down in RA,0.819,-0.597
Female,FMR1,yellow,0.324393379313384,7.32614155987734e-08,Up in RA,0.891,0.478
Female,SPAST,yellow,0.323902842748549,3.76581285403629e-09,Up in RA,0.877,0.515
Female,ENTPD1,yellow,0.322913392736782,2.32009682144589e-07,Up in RA,0.695,0.436
Female,ABCF1,brown,-0.32245317311637,3.92783172649451e-10,Down in RA,0.865,-0.581
Female,HCFC1,brown,-0.322118986259515,4.99350525958627e-07,Down in RA,0.88,-0.487
Female,MIER1,yellow,0.320867272706684,3.69484821202824e-09,Up in RA,0.888,0.54
Female,TMEM144,yellow,0.320687871727454,0.000554410288964147,Up in RA,0.549,0.306
Female,PPRC1,brown,-0.320455135804081,3.94929632028079e-09,Down in RA,0.846,-0.544
Female,SBK1,brown,-0.320194538626733,5.62732306989358e-06,Down in RA,0.586,-0.344
Female,C11orf54,yellow,0.320057624214109,1.93878214863545e-08,Up in RA,0.908,0.526
Female,MED30,yellow,0.319885133937171,6.7039099741255e-09,Up in RA,0.777,0.536
Female,SUPT5H,brown,-0.319567933115934,3.18856096766898e-10,Down in RA,0.828,-0.545
Female,FNDC3A,yellow,0.319470035272861,1.95270523608189e-07,Up in RA,0.844,0.473
Female,SAMD8,yellow,0.319365835269563,1.17027500399093e-05,Up in RA,0.721,0.366
Female,WBP4,yellow,0.319320973116052,1.90321200264401e-06,Up in RA,0.598,0.471
Female,GDPD5,brown,-0.318930253902421,4.32907186857858e-05,Down in RA,0.564,-0.388
Female,SLC25A45,brown,-0.318096502441046,2.28187443775676e-08,Down in RA,0.802,-0.504
Female,PDDC1,brown,-0.317786828719082,2.28616979952991e-10,Down in RA,0.788,-0.557
Female,FAM8A1,yellow,0.31677444303797,5.84226115546471e-08,Up in RA,0.857,0.494
Female,NUP210,brown,-0.316599285107126,6.27451476752567e-08,Down in RA,0.808,-0.478
Female,STIP1,brown,-0.316471594705384,1.15540785058297e-06,Down in RA,0.707,-0.437
Female,YLPM1,brown,-0.3163463233486,2.40771138647097e-09,Down in RA,0.812,-0.554
Female,MYO1G,brown,-0.316254151166804,2.04350765454638e-08,Down in RA,0.649,-0.475
Female,OSBPL7,brown,-0.31574845992216,2.89461196997625e-07,Down in RA,0.718,-0.43
Female,NUMA1,brown,-0.315561612242316,1.95147997357032e-09,Down in RA,0.886,-0.539
Female,APBA2,brown,-0.315510066952651,4.0746690039248e-05,Down in RA,0.609,-0.383
Female,ATIC,brown,-0.315441493631565,1.85546574497929e-08,Down in RA,0.823,-0.502
Female,COMMD2,yellow,0.314143830413589,6.46033676557285e-08,Up in RA,0.771,0.419
Female,PRPF8,brown,-0.313973461995875,5.89666236885833e-09,Down in RA,0.847,-0.549
Female,FLNB,brown,-0.313618496125356,1.31508570794593e-06,Down in RA,0.655,-0.432
Female,ZMYM3,brown,-0.313612143235422,2.77153917094825e-06,Down in RA,0.786,-0.481
Female,TRAPPC6B,yellow,0.312989943064543,6.59589124235402e-09,Up in RA,0.827,0.482
Female,DYNC1H1,brown,-0.312523268219623,2.29904257718511e-09,Down in RA,0.741,-0.548
Female,PDIA3,brown,-0.312499934171965,1.89037641958233e-07,Down in RA,0.661,-0.42
Female,VNN2,yellow,0.3124568735981,7.37873948332033e-07,Up in RA,0.721,0.45
Female,TM6SF1,yellow,0.312037446527326,4.2721563506231e-06,Up in RA,0.798,0.442
Female,PPP2R3C,yellow,0.310836058831405,2.5533528278849e-08,Up in RA,0.651,0.457
Female,LENG8,brown,-0.310737752429143,6.63174752534097e-09,Down in RA,0.806,-0.495
Female,EXOSC10,brown,-0.310554966647595,3.15308985833242e-09,Down in RA,0.902,-0.549
Female,WDR6,brown,-0.309957701852465,2.66763255600674e-10,Down in RA,0.8,-0.552
Female,UBR3,yellow,0.309558324600045,3.23018778240982e-06,Up in RA,0.865,0.425
Female,CDAN1,brown,-0.309502841028219,2.39623674412749e-08,Down in RA,0.567,-0.489
Female,DGKA,brown,-0.309149161441738,9.29708796433934e-07,Down in RA,0.793,-0.471
Female,STK3,yellow,0.307925287873733,0.000541954105496595,Up in RA,0.758,0.322
Female,BRD2,brown,-0.3078832196622,1.15832873306942e-09,Down in RA,0.775,-0.484
Female,TMC6,brown,-0.307504293892814,7.37593454445763e-08,Down in RA,0.802,-0.479
Female,LPGAT1,yellow,0.307140849678747,1.09763745641662e-09,Up in RA,0.915,0.542
Female,MORC3,yellow,0.306355032073194,1.7718045210275e-08,Up in RA,0.845,0.479
Female,DCHS1,brown,-0.305543498451406,8.35301288755998e-06,Down in RA,0.475,-0.416
Female,PPM1B,yellow,0.305456517614313,4.41352186911682e-08,Up in RA,0.85,0.471
Female,LRRK2,yellow,0.305425071784959,1.75030846421408e-08,Up in RA,0.859,0.509
Female,YIPF4,yellow,0.304048282665118,2.38784007101278e-05,Up in RA,0.681,0.371
Female,SSFA2,yellow,0.304019127664318,1.16927253332874e-07,Up in RA,0.907,0.475
Female,ZAP70,brown,-0.302979879520191,1.64410232254492e-07,Down in RA,0.749,-0.464
Female,TERF2,brown,-0.302867613935996,8.53225564511373e-08,Down in RA,0.794,-0.5
Female,GZMM,brown,-0.302752073763509,1.36125319409715e-06,Down in RA,0.543,-0.361
Female,NSUN3,yellow,0.302657645897253,7.79248741574978e-05,Up in RA,0.513,0.384
Female,TSPYL2,brown,-0.302549197039976,6.31850470117687e-07,Down in RA,0.709,-0.441
Female,SGK223,brown,-0.301682718734351,2.59408211157497e-06,Down in RA,0.642,-0.439
Female,RNF139,yellow,0.301090501920167,3.20441749141529e-07,Up in RA,0.799,0.471
Female,PZP,brown,-0.300790687531554,0.00357905913139184,Down in RA,0.487,-0.311
Female,SLA2,brown,-0.300761249859386,7.00432614463629e-06,Down in RA,0.679,-0.378
Female,HDGFRP3,yellow,0.30067825103493,0.00010423861368394,Up in RA,0.686,0.396
Female,SH3PXD2A,brown,-0.300613391490786,1.69559355065718e-05,Down in RA,0.487,-0.353
Female,VTA1,yellow,0.300510808798032,7.67692826227319e-08,Up in RA,0.825,0.454
Female,DMXL2,yellow,0.300425492151889,2.32009682144589e-07,Up in RA,0.844,0.445
Female,IFFO2,brown,-0.300122534919887,7.35438499119401e-08,Down in RA,0.622,-0.452
Female,POC1B,yellow,0.299754662089901,2.8728521606478e-05,Up in RA,0.749,0.375
Female,MEN1,brown,-0.299528165789516,1.55088018506029e-08,Down in RA,0.746,-0.499
Female,NSUN5P1,brown,-0.299151933069328,2.32172317575747e-09,Down in RA,0.792,-0.527
Female,SRRT,brown,-0.299007485241408,1.30446505682166e-10,Down in RA,0.875,-0.592
Female,CCNG2,yellow,0.298554929268898,1.93117439267941e-06,Up in RA,0.818,0.437
Female,FLNA,brown,-0.298380121983928,5.0646799267816e-06,Down in RA,0.812,-0.426
Female,MAZ,brown,-0.297899965795866,3.67962722150463e-09,Down in RA,0.849,-0.517
Female,ZNF281,yellow,0.297772986907564,7.63512123298969e-07,Up in RA,0.743,0.475
Female,TAF3,brown,-0.297515465359951,1.07632997648529e-06,Down in RA,0.59,-0.387
Female,TUBB,brown,-0.297469720172326,1.86790395519318e-08,Down in RA,0.84,-0.507
Female,IRF3,brown,-0.297381300013875,9.9036089537787e-10,Down in RA,0.835,-0.526
Female,POLD2,brown,-0.297116058194957,1.17351531733506e-08,Down in RA,0.809,-0.512
Female,THRA,brown,-0.29709006943854,8.83419261694925e-05,Down in RA,0.556,-0.292
Female,ACSL3,yellow,0.297049592826173,4.88415522843022e-08,Up in RA,0.797,0.473
Female,BTBD11,brown,-0.296669019214437,1.99391511603242e-05,Down in RA,0.503,-0.411
Female,TMEM167A,yellow,0.296507442581789,4.0612025499663e-09,Up in RA,0.845,0.505
Female,ZBTB20,brown,-0.295281707483231,1.42572047334383e-07,Down in RA,0.811,-0.49
Female,TMEM71,yellow,0.294904084376177,3.92146684439735e-07,Up in RA,0.818,0.476
Female,KDM1A,brown,-0.294410424837974,3.2629594121183e-12,Down in RA,0.821,-0.621
Female,TCFL5,yellow,0.294105910739754,3.83894088659286e-05,Up in RA,0.711,0.397
Female,DENND1C,brown,-0.294105034165587,1.08520094181092e-08,Down in RA,0.834,-0.502
Female,GOT2,brown,-0.293813527408599,3.56187540193742e-08,Down in RA,0.849,-0.495
Female,DCBLD2,yellow,0.29379579690646,0.000222927674922625,Up in RA,0.596,0.342
Female,RUVBL1,brown,-0.293619586281116,2.57086126886075e-07,Down in RA,0.695,-0.486
Female,ZNF573,brown,-0.293111036530109,4.30448806938525e-07,Down in RA,0.749,-0.48
Female,PAPSS2,yellow,0.293018944040097,0.00120337308430516,Up in RA,0.336,0.312
Female,RASAL3,brown,-0.292861598739136,1.33514922937578e-08,Down in RA,0.801,-0.506
Female,MMP19,brown,-0.292063325054868,9.57625885271521e-07,Down in RA,0.688,-0.442
Female,SLAMF6,brown,-0.291975080780873,1.13811442234391e-05,Down in RA,0.651,-0.362
Female,GPD2,yellow,0.291973737199555,1.3220029615258e-07,Up in RA,0.449,0.414
Female,CYB5R4,yellow,0.29137769318797,2.16116423360518e-07,Up in RA,0.828,0.477
Female,CCDC92,brown,-0.291103436387363,8.57646066481341e-08,Down in RA,0.793,-0.456
Female,P2RY8,brown,-0.290686786353996,2.75000282871792e-09,Down in RA,0.801,-0.526
Female,U2AF2,brown,-0.290617525025819,2.06649143232768e-10,Down in RA,0.805,-0.548
Female,SND1,brown,-0.290227731490213,4.32636765693312e-08,Down in RA,0.749,-0.514
Female,ALCAM,yellow,0.290222841816897,0.0012639445929281,Up in RA,0.773,0.348
Female,TRRAP,brown,-0.28997191271836,9.69865251317538e-09,Down in RA,0.833,-0.513
Female,MICAL3,brown,-0.289264767258435,3.56007253124743e-06,Down in RA,0.518,-0.413
Female,BTBD18,brown,-0.288969530879456,3.7825255492639e-06,Down in RA,0.388,-0.338
Female,KIAA1109,yellow,0.288861644307266,1.11672872950628e-07,Up in RA,0.834,0.45
Female,HSP90AB1,brown,-0.288772897080191,2.42599726550498e-07,Down in RA,0.794,-0.486
Female,NOP14,brown,-0.288622012198162,5.82845108936392e-06,Down in RA,0.675,-0.448
Female,GGA2,brown,-0.288539136264631,9.42838956589498e-08,Down in RA,0.809,-0.53
Female,TMEM30A,yellow,0.288211155585173,2.8715158319247e-06,Up in RA,0.851,0.414
Female,PGM2,yellow,0.288117454117921,3.1246577212696e-05,Up in RA,0.829,0.406
Female,BCL9L,brown,-0.287838192015157,1.99607458376704e-06,Down in RA,0.749,-0.44
Female,TP53,brown,-0.28775497174468,1.22823954353284e-07,Down in RA,0.797,-0.502
Female,RHOT1,yellow,0.287587873501856,7.31315344723428e-08,Up in RA,0.872,0.485
Female,SMARCD1,brown,-0.287532039611922,1.15832873306942e-09,Down in RA,0.858,-0.512
Female,AGFG2,brown,-0.287459197962015,1.02073589561294e-05,Down in RA,0.733,-0.417
Female,IL2RB,brown,-0.287330464576078,0.00025509073514488,Down in RA,0.618,-0.351
Female,BNIP2,yellow,0.287233774003886,2.50703086111885e-09,Up in RA,0.92,0.519
Female,SCRIB,brown,-0.286582744651804,2.2945904530243e-08,Down in RA,0.744,-0.482
Female,ZFAND6,yellow,0.286417694750695,2.50703086111885e-09,Up in RA,0.834,0.517
Female,GNG7,brown,-0.286061232618054,2.45939935966474e-05,Down in RA,0.481,-0.412
Female,YARS,brown,-0.285880343708502,3.84633425949878e-08,Down in RA,0.795,-0.499
Female,CD81,brown,-0.284509532903722,2.85297918905491e-07,Down in RA,0.731,-0.435
Female,ACACA,brown,-0.284473271771217,5.72740165281581e-08,Down in RA,0.679,-0.475
Female,TNFAIP8L1,brown,-0.284361177329838,6.58778063686018e-08,Down in RA,0.835,-0.491
Female,PDZD8,yellow,0.28409353938869,0.0022008871443353,Up in RA,0.627,0.258
Female,ATP11B,yellow,0.284069050592778,7.14505293578802e-09,Up in RA,0.836,0.496
Female,OSBPL11,yellow,0.284047438613712,5.67577568668423e-07,Up in RA,0.907,0.417
Female,C11orf49,brown,-0.283665691277925,5.17891390163521e-07,Down in RA,0.644,-0.425
Female,RB1,yellow,0.283503768113989,1.55586924943047e-06,Up in RA,0.83,0.407
Female,DCP2,yellow,0.282787219578308,1.10397450924681e-08,Up in RA,0.881,0.484
Female,CPD,yellow,0.282527473511455,4.98003237314559e-05,Up in RA,0.774,0.394
Female,SLC43A1,brown,-0.281950709013014,3.20700936846634e-08,Down in RA,0.525,-0.397
Female,ZNF350,yellow,0.281932569728339,6.83426741077026e-06,Up in RA,0.699,0.424
Female,DNAJC11,brown,-0.281557720372108,1.00405737827091e-07,Down in RA,0.844,-0.497
Female,NKTR,brown,-0.281331988961656,4.28212864211007e-08,Down in RA,0.758,-0.448
Female,FBXO21,brown,-0.281211798916378,4.73799248893346e-08,Down in RA,0.719,-0.458
Female,BAZ1B,brown,-0.281072263489569,1.7452168692633e-08,Down in RA,0.876,-0.53
Female,TECR,brown,-0.280936699109655,2.17515391701861e-07,Down in RA,0.834,-0.452
Female,LARP1,brown,-0.280832598037584,8.21206041948552e-08,Down in RA,0.829,-0.508
Female,APOL3,brown,-0.280513216104169,7.4339944277483e-06,Down in RA,0.692,-0.398
Female,CDK10,brown,-0.280466424591437,2.92448593238398e-07,Down in RA,0.616,-0.442
Female,DBP,brown,-0.280433044352451,2.90767668508644e-06,Down in RA,0.562,-0.401
Female,CEP164,brown,-0.280201233177314,4.15575878381061e-05,Down in RA,0.631,-0.378
Female,SPN,brown,-0.27986275551181,2.49045425037594e-06,Down in RA,0.816,-0.406
Female,NISCH,brown,-0.279819175437984,4.22537732436105e-09,Down in RA,0.852,-0.525
Female,PLD4,brown,-0.279792089588697,6.68465278037341e-05,Down in RA,0.518,-0.368
Female,SCCPDH,yellow,0.279553494094912,1.03584183766146e-05,Up in RA,0.502,0.396
Female,NBAS,brown,-0.279225935066835,4.79689627294764e-09,Down in RA,0.763,-0.538
Female,PDIA4,brown,-0.278902272075055,4.38753602644179e-08,Down in RA,0.559,-0.438
Female,GABBR1,brown,-0.278900963744745,6.16155967558703e-06,Down in RA,0.724,-0.433
Female,DSERG1,brown,-0.278489819380674,0.000323933899387052,Down in RA,0.619,-0.31
Female,GMCL1,yellow,0.278197219138073,5.27096073400228e-07,Up in RA,0.824,0.484
Female,SLC7A11,yellow,0.278075962758142,0.00121094452548617,Up in RA,0.586,0.339
Female,PTBP1,brown,-0.278050305888492,3.87337300388952e-10,Down in RA,0.897,-0.582
Female,HYOU1,brown,-0.277919908398761,7.81645771293e-07,Down in RA,0.721,-0.432
Female,MTHFD1,brown,-0.277879433043102,3.99434742367306e-07,Down in RA,0.693,-0.468
Female,NOP2,brown,-0.277370790331028,2.28616979952991e-10,Down in RA,0.688,-0.534
Female,SUN2,brown,-0.277113606588485,7.12824476019021e-08,Down in RA,0.848,-0.473
Female,SNRNP200,brown,-0.276883391993957,1.4472205504237e-09,Down in RA,0.738,-0.515
Female,ERAP2,brown,-0.276510263277046,0.0195610726903625,Down in RA,0.375,-0.229
Female,TAF15,brown,-0.276185175091551,8.98547788117239e-07,Down in RA,0.773,-0.45
Female,DPAGT1,brown,-0.276095447597785,1.84007180842342e-09,Down in RA,0.83,-0.571
Female,POMT1,brown,-0.275996666649627,7.58795982242542e-07,Down in RA,0.632,-0.456
Female,ANGPT1,yellow,0.275973958213003,0.0289185094135865,Up in RA,0.424,0.262
Female,EHMT1,brown,-0.27576569705495,1.95147997357032e-09,Down in RA,0.654,-0.465
Female,TAB3,yellow,0.275763533227474,2.1123451149669e-06,Up in RA,0.874,0.418
Female,KIF3B,brown,-0.275575353214423,1.25984255807152e-07,Down in RA,0.681,-0.491
Female,SEC31B,brown,-0.275548339524494,2.39907428907319e-06,Down in RA,0.692,-0.455
Female,TCOF1,brown,-0.275438340880668,6.67291636272666e-08,Down in RA,0.765,-0.481
Female,HSDL2,yellow,0.275420650879676,0.000687560239676892,Up in RA,0.746,0.336
Female,DACH1,yellow,0.275343181584308,0.00846281860684444,Up in RA,0.51,0.322
Female,TSPAN2,yellow,0.275088085784354,0.00100592299299999,Up in RA,0.558,0.298
Female,LPAR5,brown,-0.275031034186857,4.1305467831206e-06,Down in RA,0.534,-0.399
Female,PARP1,brown,-0.275029195306828,4.24411927135451e-08,Down in RA,0.727,-0.516
Female,IL11RA,brown,-0.274731368312847,6.18332298699278e-06,Down in RA,0.544,-0.431
Female,EHMT2,brown,-0.274562192247616,3.88061329139447e-05,Down in RA,0.742,-0.382
Female,CENPW,yellow,0.274354611330096,6.77394252888801e-05,Up in RA,0.43,0.369
Female,BAZ1A,yellow,0.273315411041345,2.32720097556952e-08,Up in RA,0.891,0.514
Female,ITPKB,brown,-0.273151518502094,9.67067148523128e-07,Down in RA,0.792,-0.443
Female,TMEM229B,brown,-0.272949817053516,6.49837692680943e-05,Down in RA,0.709,-0.347
Female,TSEN54,brown,-0.272600622514077,8.74713055709377e-07,Down in RA,0.634,-0.393
Female,TAF1C,brown,-0.272197097736502,4.89745337231731e-08,Down in RA,0.738,-0.519
Female,UEVLD,yellow,0.271886658122947,5.21027161475378e-05,Up in RA,0.724,0.392
Female,CNDP2,brown,-0.27186342974645,7.12809090675651e-07,Down in RA,0.774,-0.468
Female,CIZ1,brown,-0.271786160828866,5.0288353745428e-07,Down in RA,0.769,-0.474
Female,DCUN1D1,yellow,0.271488540788017,2.2870259322747e-06,Up in RA,0.777,0.409
Female,ASS1,brown,-0.271244473617747,0.00402715915287822,Down in RA,0.511,-0.288
Female,AGTPBP1,yellow,0.269877823443185,1.75380202952313e-05,Up in RA,0.746,0.395
Female,RANGAP1,brown,-0.269860715883551,3.22197969640585e-08,Down in RA,0.792,-0.511
Female,SRRM2,brown,-0.269851402645634,8.56891301835124e-09,Down in RA,0.785,-0.534
Female,RNF141,yellow,0.269420368491121,2.63906554466467e-05,Up in RA,0.766,0.357
Female,CXXC5,brown,-0.269327029394267,5.279835670256e-07,Down in RA,0.48,-0.401
Female,LETM1,brown,-0.269153065032471,3.47334072874056e-08,Down in RA,0.805,-0.491
Female,SMYD5,brown,-0.269033779417026,7.26478667618478e-06,Down in RA,0.473,-0.426
Female,YPEL5,yellow,0.268619579968534,2.28616979952991e-10,Up in RA,0.862,0.58
Female,PIP4K2B,brown,-0.268534764266951,7.09677410057694e-09,Down in RA,0.858,-0.525
Female,UBQLN4,brown,-0.268483185396832,6.59589124235402e-09,Down in RA,0.733,-0.525
Female,ZNF562,brown,-0.267847955068846,3.17736858996035e-07,Down in RA,0.725,-0.457
Female,STK38L,yellow,0.267702274792803,1.4932626315611e-07,Up in RA,0.898,0.458
Female,BTN3A3,brown,-0.267200798950333,6.9831532812992e-06,Down in RA,0.748,-0.413
Female,TNPO2,brown,-0.267116655296467,4.0612025499663e-09,Down in RA,0.731,-0.533
Female,NMI,yellow,0.2667047458457,3.7667909418753e-07,Up in RA,0.712,0.484
Female,RIMS3,brown,-0.266663867243243,5.83157940792398e-05,Down in RA,0.464,-0.377
Female,AARS2,brown,-0.266440833464811,4.46364459893005e-07,Down in RA,0.669,-0.469
Female,MCCC2,brown,-0.26639204839475,1.08525464795859e-07,Down in RA,0.821,-0.486
Female,TNRC6A,brown,-0.266349751088582,6.72773740814311e-08,Down in RA,0.871,-0.499
Female,SYMPK,brown,-0.266345723693049,2.16435997834024e-08,Down in RA,0.693,-0.486
Female,ARRDC3,yellow,0.266314054398843,1.52554328958123e-06,Up in RA,0.784,0.466
Female,RHOF,brown,-0.265888024329922,1.68385097381906e-07,Down in RA,0.864,-0.472
Female,NUP62,brown,-0.265838385886697,3.9473197870991e-08,Down in RA,0.788,-0.532
Female,MYO5A,yellow,0.265829768322851,1.78830724837686e-05,Up in RA,0.84,0.393
Female,MCTP1,yellow,0.26554276508714,0.0301407442842415,Up in RA,0.457,0.229
Female,PRPF6,brown,-0.264187180169992,1.6414427930937e-07,Down in RA,0.759,-0.488
Female,PKN2,yellow,0.264076003748131,2.15991367789778e-05,Up in RA,0.828,0.453
Female,ACO2,brown,-0.263512402736923,1.27130337601576e-06,Down in RA,0.736,-0.442
Female,EDEM3,yellow,0.263164291992349,9.38945930802599e-05,Up in RA,0.782,0.421
Female,SREBF2,brown,-0.263129982660151,3.91549184466935e-09,Down in RA,0.63,-0.551
Female,TRAP1,brown,-0.263004102081167,2.35271217896235e-07,Down in RA,0.733,-0.47
Female,ZNF396,yellow,0.262724704919293,0.00167130783849881,Up in RA,0.48,0.309
Female,CREG1,yellow,0.26258017256177,4.07678593483996e-05,Up in RA,0.398,0.35
Female,COG1,brown,-0.262396777623435,1.04870833674638e-07,Down in RA,0.752,-0.473
Female,ERGIC2,yellow,0.262198908824406,5.61397212867074e-06,Up in RA,0.777,0.461
Female,CBLB,brown,-0.262183405257564,3.94849372416975e-07,Down in RA,0.646,-0.448
Female,PITRM1,brown,-0.261933930884259,4.88798096184456e-07,Down in RA,0.806,-0.468
Female,CASC4,yellow,0.261885810221325,1.07798864800857e-05,Up in RA,0.881,0.416
Female,SIAH1,yellow,0.261728309555579,5.69042034306338e-07,Up in RA,0.841,0.46
Female,UBE2G2,brown,-0.261290989299746,6.09453957066013e-08,Down in RA,0.71,-0.458
Female,CD59,yellow,0.261207452701048,7.94715015336586e-05,Up in RA,0.502,0.37
