gene,id.exposure,id.outcome,outcome,exposure,egger_intercept,se,pval
FOXRED2,eqtl-a-ENSG00000100350,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100350 || id:eqtl-a-ENSG00000100350,-0.00740235263143346,0.0175525155300194,0.745928679147072
SMARCB1,eqtl-a-ENSG00000099956,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000099956 || id:eqtl-a-ENSG00000099956,-0.188319654812625,0.451815677922506,0.748592386965866
UBE2Z,eqtl-a-ENSG00000159202,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000159202 || id:eqtl-a-ENSG00000159202,-0.0641378190670656,0.0568607903072707,0.461758841458184
AKR1B1,eqtl-a-ENSG00000085662,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000085662 || id:eqtl-a-ENSG00000085662,0.0477591234496939,0.0807017779191876,0.659811695619878
TXN,eqtl-a-ENSG00000136810,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136810 || id:eqtl-a-ENSG00000136810,0.017858798758588,0.0257847887675379,0.614368276119566
NFXL1,eqtl-a-ENSG00000170448,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170448 || id:eqtl-a-ENSG00000170448,-0.010047228124832,0.0474034940053885,0.851783212530605
IKZF1,eqtl-a-ENSG00000185811,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000185811 || id:eqtl-a-ENSG00000185811,0.0299074117858404,0.0310407574321886,0.511836731307012
OGFRL1,eqtl-a-ENSG00000119900,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000119900 || id:eqtl-a-ENSG00000119900,-0.0251737961144219,0.0473620337426428,0.68898366767942
CDC16,eqtl-a-ENSG00000130177,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130177 || id:eqtl-a-ENSG00000130177,-0.00830019660073218,0.0394784486694487,0.868074525157755
ZNF701,eqtl-a-ENSG00000167562,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167562 || id:eqtl-a-ENSG00000167562,-0.0071800540077907,0.033975305788123,0.867413007871773
SCARB1,eqtl-a-ENSG00000073060,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000073060 || id:eqtl-a-ENSG00000073060,0.0137978135238687,0.060572168727796,0.857416488767099
