gene,id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,nSNP,OR,OR_lo,OR_hi,FDR_pooled,risk,MHC_gene,instrument_chr,sensitivity_testable,FDR_stratum,risk_fdr
PTPN7,eqtl-a-ENSG00000143851,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143851 || id:eqtl-a-ENSG00000143851,Inverse variance weighted,2,-0.0760391867107485,0.0442191690360917,0.0855055725822646,2,0.926779888392378,0.849838661068694,1.01068708788616,0.686476018741025,ns,FALSE,1,FALSE,0.694380419102127,ns
SIGMAR1,eqtl-a-ENSG00000147955,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000147955 || id:eqtl-a-ENSG00000147955,Inverse variance weighted,4,-0.084051199224436,0.0490228319769088,0.086431121151679,4,0.91938418313295,0.835156664228784,1.01210624592883,0.690075308091707,ns,FALSE,9,TRUE,0.698061186132139,ns
URM1,eqtl-a-ENSG00000167118,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167118 || id:eqtl-a-ENSG00000167118,Inverse variance weighted,2,-0.0958770615785482,0.0560557751746697,0.0871943582611966,2,0.908575708066266,0.814039506054426,1.01409060757909,0.690075308091707,ns,FALSE,9,FALSE,0.700278650101687,ns
TCEA2,eqtl-a-ENSG00000171703,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000171703 || id:eqtl-a-ENSG00000171703,Wald ratio,1,0.181800367858272,0.106562662830727,0.0880002785161079,1,1.19937473623161,0.973300455757308,1.47796063322644,0.690075308091707,ns,FALSE,20,FALSE,0.700278650101687,ns
HHEX,eqtl-a-ENSG00000152804,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000152804 || id:eqtl-a-ENSG00000152804,Inverse variance weighted,2,-0.0967834908666934,0.0568473193820525,0.0886586156220139,2,0.907752521570514,0.812041171039251,1.01474490432924,0.690075308091707,ns,FALSE,10,FALSE,0.700278650101687,ns
ENTPD1,eqtl-a-ENSG00000138185,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000138185 || id:eqtl-a-ENSG00000138185,Inverse variance weighted,4,0.0489814580158666,0.0288879296162082,0.0899676633635559,4,1.05020087775148,0.992390218092991,1.11137923724137,0.690075308091707,ns,FALSE,10,TRUE,0.700278650101687,ns
STK36,eqtl-a-ENSG00000163482,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163482 || id:eqtl-a-ENSG00000163482,Wald ratio,1,-0.12312113929165,0.0726206790264871,0.0899994613277737,1,0.884156549975009,0.766854903025887,1.01940119542709,0.690075308091707,ns,FALSE,2,FALSE,0.700278650101687,ns
SLC25A3,eqtl-a-ENSG00000075415,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000075415 || id:eqtl-a-ENSG00000075415,Inverse variance weighted,3,0.0975858319990646,0.0577158439709017,0.0908753944603813,3,1.10250606780207,0.984582857745461,1.2345529073335,0.690075308091707,ns,FALSE,12,TRUE,0.700278650101687,ns
TPP1,eqtl-a-ENSG00000166340,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000166340 || id:eqtl-a-ENSG00000166340,Wald ratio,1,-0.0604182576630651,0.0357472839831872,0.0909993380802929,1,0.941370715715686,0.877671470925186,1.00969309561003,0.690075308091707,ns,FALSE,11,FALSE,0.700278650101687,ns
NUP93,eqtl-a-ENSG00000102900,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102900 || id:eqtl-a-ENSG00000102900,Wald ratio,1,-0.185918864597357,0.110001611710499,0.0909998862103142,1,0.830340962297266,0.669300579162679,1.03012926498779,0.690075308091707,ns,FALSE,16,FALSE,0.700278650101687,ns
TLE4,eqtl-a-ENSG00000106829,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000106829 || id:eqtl-a-ENSG00000106829,Inverse variance weighted,2,-0.1617510032194,0.0964345391845252,0.0934810951968685,2,0.850652988027862,0.70415082900826,1.02763566586988,0.690075308091707,ns,FALSE,9,FALSE,0.700278650101687,ns
ZC3H12C,eqtl-a-ENSG00000149289,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000149289 || id:eqtl-a-ENSG00000149289,Wald ratio,1,-0.0530553804027856,0.0316811298340713,0.0939993516882687,1,0.948327492269522,0.891232097084983,1.00908061495506,0.690075308091707,ns,FALSE,11,FALSE,0.700278650101687,ns
KDM1A,eqtl-a-ENSG00000004487,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000004487 || id:eqtl-a-ENSG00000004487,Wald ratio,1,-0.299486228846071,0.178833487812513,0.0939999277413304,1,0.74119892950404,0.522045847258815,1.05235173497237,0.690075308091707,ns,FALSE,1,FALSE,0.700278650101687,ns
ZHX2,eqtl-a-ENSG00000178764,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000178764 || id:eqtl-a-ENSG00000178764,Wald ratio,1,-0.105333451502358,0.0630893680105708,0.0950002794044244,1,0.900024358069535,0.795337590119288,1.01849058208978,0.690075308091707,ns,FALSE,8,FALSE,0.700278650101687,ns
HBP1,eqtl-a-ENSG00000105856,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105856 || id:eqtl-a-ENSG00000105856,Wald ratio,1,-0.135894850493892,0.0816398825723438,0.0959996723705025,1,0.872934416285861,0.743855100629071,1.02441254283517,0.690075308091707,ns,FALSE,7,FALSE,0.700278650101687,ns
C14orf119,eqtl-a-ENSG00000179933,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000179933 || id:eqtl-a-ENSG00000179933,Wald ratio,1,-0.659727729315358,0.397527944564027,0.0969998338876601,1,0.516992077117576,0.237192673289255,1.12685102830473,0.690075308091707,ns,FALSE,14,FALSE,0.700278650101687,ns
MAP3K10,eqtl-a-ENSG00000130758,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130758 || id:eqtl-a-ENSG00000130758,Wald ratio,1,-0.15070915036447,0.090811978127966,0.097000287559529,1,0.860097821421266,0.719858490331325,1.02765789714187,0.690075308091707,ns,FALSE,19,FALSE,0.700278650101687,ns
APP,eqtl-a-ENSG00000142192,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000142192 || id:eqtl-a-ENSG00000142192,Wald ratio,1,0.092169628936701,0.0557040848144684,0.0979996504636421,1,1.0965508130541,0.983133482311225,1.22305231918545,0.690075308091707,ns,FALSE,21,FALSE,0.700278650101687,ns
LAIR1,eqtl-a-ENSG00000167613,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167613 || id:eqtl-a-ENSG00000167613,Wald ratio,1,0.171588224201617,0.103702121995319,0.0980003922055175,1,1.18718887690301,0.968828242708486,1.45476501129036,0.690075308091707,ns,FALSE,19,FALSE,0.700278650101687,ns
TXN,eqtl-a-ENSG00000136810,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136810 || id:eqtl-a-ENSG00000136810,Inverse variance weighted,3,-0.0802316799048904,0.048503924282846,0.0981015891511148,3,0.922902503651791,0.839205748876027,1.01494661158782,0.690075308091707,ns,FALSE,9,TRUE,0.700278650101687,ns
IFRD1,eqtl-a-ENSG00000006652,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000006652 || id:eqtl-a-ENSG00000006652,Inverse variance weighted,3,-0.0793842081218277,0.0481382050756489,0.0991293021996225,3,0.923684968993972,0.840519530138161,1.01507923534525,0.690075308091707,ns,FALSE,7,TRUE,0.700278650101687,ns
TGFBR1,eqtl-a-ENSG00000106799,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000106799 || id:eqtl-a-ENSG00000106799,Wald ratio,1,-0.263143361037252,0.159979613079989,0.0999995948524261,1,0.768631697574746,0.561747171732189,1.05170923192168,0.690075308091707,ns,FALSE,9,FALSE,0.700278650101687,ns
SAMD10,eqtl-a-ENSG00000130590,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130590 || id:eqtl-a-ENSG00000130590,Wald ratio,1,0.0757507114699987,0.0460531075674325,0.0999995948524262,1,1.0786936346864,0.985591432059448,1.18059057705239,0.690075308091707,ns,FALSE,20,FALSE,0.700278650101687,ns
PRPF6,eqtl-a-ENSG00000101161,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000101161 || id:eqtl-a-ENSG00000101161,Wald ratio,1,0.100535869337259,0.0611214447695899,0.0999998676295342,1,1.10576330398962,0.980922167610298,1.24649286643077,0.690075308091707,ns,FALSE,20,FALSE,0.700278650101687,ns
PTGES2,eqtl-a-ENSG00000148334,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000148334 || id:eqtl-a-ENSG00000148334,Wald ratio,1,-0.193797298573723,0.117820345706999,0.0999998676295342,1,0.823824877822854,0.653949481344309,1.03782853061475,0.690075308091707,ns,FALSE,9,FALSE,0.700278650101687,ns
POLD4,eqtl-a-ENSG00000175482,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000175482 || id:eqtl-a-ENSG00000175482,Wald ratio,1,0.296609047508406,0.180325461296672,0.0999999331253096,1,1.34528925243995,0.944755744210329,1.91563076892763,0.690075308091707,ns,FALSE,11,FALSE,0.700278650101687,ns
SH3BGRL3,eqtl-a-ENSG00000142669,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000142669 || id:eqtl-a-ENSG00000142669,Wald ratio,1,-0.159400766837255,0.0969089232461699,0.100000483274454,1,0.852654574808611,0.705151746266748,1.0310118748072,0.690075308091707,ns,FALSE,1,FALSE,0.700278650101687,ns
SUPT5H,eqtl-a-ENSG00000196235,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000196235 || id:eqtl-a-ENSG00000196235,Wald ratio,1,0.149534582540775,0.0909107005544539,0.100000483274454,1,1.16129363060191,0.971756140219865,1.38779971708894,0.690075308091707,ns,FALSE,19,FALSE,0.700278650101687,ns
TUBB,eqtl-a-ENSG00000196230,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000196230 || id:eqtl-a-ENSG00000196230,Inverse variance weighted,2,0.136776717240137,0.0831546905343243,0.100001431505363,2,1.14657211015185,0.974133933362669,1.34953475980456,0.690075308091707,ns,TRUE,6,FALSE,0.700278650101687,ns
VNN2,eqtl-a-ENSG00000112303,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112303 || id:eqtl-a-ENSG00000112303,Inverse variance weighted,3,0.0338258734483894,0.0207118961807559,0.102435014387152,3,1.03440447376162,0.993253417999172,1.07726044124114,0.690075308091707,ns,FALSE,6,TRUE,0.700278650101687,ns
INTS4,eqtl-a-ENSG00000149262,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000149262 || id:eqtl-a-ENSG00000149262,Inverse variance weighted,2,-0.046215467554432,0.0283553650236536,0.103129655535255,2,0.954836203802666,0.903217416705293,1.00940499953818,0.690075308091707,ns,FALSE,11,FALSE,0.700278650101687,ns
PLA2G4A,eqtl-a-ENSG00000116711,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000116711 || id:eqtl-a-ENSG00000116711,Inverse variance weighted,2,0.224602444764183,0.138394681344106,0.104608131938274,2,1.2518249476909,0.954420307488927,1.64190313991146,0.690075308091707,ns,FALSE,1,FALSE,0.700278650101687,ns
NDUFA3,eqtl-a-ENSG00000170906,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170906 || id:eqtl-a-ENSG00000170906,Inverse variance weighted,2,0.0954580591740964,0.0591917286120547,0.106811322044208,2,1.10016267933491,0.979652140596201,1.23549765354952,0.690075308091707,ns,FALSE,19,FALSE,0.700278650101687,ns
ZDHHC16,eqtl-a-ENSG00000171307,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000171307 || id:eqtl-a-ENSG00000171307,Inverse variance weighted,2,-0.40911869394615,0.253806993641279,0.106977527498951,2,0.664235386923827,0.403903051447637,1.09236275304309,0.690075308091707,ns,FALSE,10,FALSE,0.700278650101687,ns
MCM3,eqtl-a-ENSG00000112118,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112118 || id:eqtl-a-ENSG00000112118,Inverse variance weighted,2,0.181252515467339,0.112503928968794,0.107162895963709,2,1.19871783587339,0.961505315803791,1.49445294417302,0.690075308091707,ns,FALSE,6,FALSE,0.700278650101687,ns
CRIPT,eqtl-a-ENSG00000119878,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000119878 || id:eqtl-a-ENSG00000119878,Inverse variance weighted,2,-0.0401310012752334,0.0249895640743455,0.108293594284572,2,0.960663582754418,0.914744445857817,1.00888780840327,0.690075308091707,ns,FALSE,2,FALSE,0.700278650101687,ns
CHCHD10,eqtl-a-ENSG00000250479,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000250479 || id:eqtl-a-ENSG00000250479,Inverse variance weighted,2,0.161749554624113,0.10076462913195,0.108445055538586,2,1.17556578943447,0.964882334272014,1.43225228217215,0.690075308091707,ns,FALSE,22,FALSE,0.700278650101687,ns
DOCK4,eqtl-a-ENSG00000128512,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000128512 || id:eqtl-a-ENSG00000128512,Wald ratio,1,0.412588157694454,0.258158709219138,0.1099994143078,1,1.51072271826915,0.910826443109707,2.50572779123807,0.690075308091707,ns,FALSE,7,FALSE,0.700278650101687,ns
TMEM39B,eqtl-a-ENSG00000121775,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000121775 || id:eqtl-a-ENSG00000121775,Wald ratio,1,-0.136034437651011,0.085117543986932,0.10999957456168,1,0.872812574356323,0.738698944089713,1.03127504926011,0.690075308091707,ns,FALSE,1,FALSE,0.700278650101687,ns
NUP62,eqtl-a-ENSG00000213024,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000213024 || id:eqtl-a-ENSG00000213024,Wald ratio,1,-0.130061104676704,0.0813799945768811,0.109999574561681,1,0.878041776822414,0.748588463761953,1.02988143575056,0.690075308091707,ns,FALSE,19,FALSE,0.700278650101687,ns
NAGPA,eqtl-a-ENSG00000103174,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000103174 || id:eqtl-a-ENSG00000103174,Wald ratio,1,-0.0441862894147411,0.0276476203186835,0.10999957924734,1,0.956775703684287,0.90630840749593,1.01005324411566,0.690075308091707,ns,FALSE,16,FALSE,0.700278650101687,ns
ZSCAN2,eqtl-a-ENSG00000176371,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000176371 || id:eqtl-a-ENSG00000176371,Wald ratio,1,0.192006858468443,0.120139816939408,0.10999957924734,1,1.2116788271974,0.957463974926494,1.53338989113526,0.690075308091707,ns,FALSE,15,FALSE,0.700278650101687,ns
URGCP,eqtl-a-ENSG00000106608,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000106608 || id:eqtl-a-ENSG00000106608,Wald ratio,1,-0.116723624009423,0.0730346711965449,0.109999654167414,1,0.889831087130404,0.771150610949893,1.0267765497175,0.690075308091707,ns,FALSE,7,FALSE,0.700278650101687,ns
PFKM,eqtl-a-ENSG00000152556,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000152556 || id:eqtl-a-ENSG00000152556,Wald ratio,1,-0.12884756205338,0.0806207863040679,0.110000070516757,1,0.879107964745046,0.750613577780145,1.02959876633692,0.690075308091707,ns,FALSE,12,FALSE,0.700278650101687,ns
CHTF18,eqtl-a-ENSG00000127586,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000127586 || id:eqtl-a-ENSG00000127586,Wald ratio,1,-0.299947831326187,0.187679375739362,0.110000070516757,1,0.74085686919394,0.512835879615009,1.07026228555593,0.690075308091707,ns,FALSE,16,FALSE,0.700278650101687,ns
SNRK,eqtl-a-ENSG00000163788,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163788 || id:eqtl-a-ENSG00000163788,Wald ratio,1,-0.20069418497178,0.125575701559458,0.110000070516757,1,0.818162599717839,0.639657398996372,1.04648213344727,0.690075308091707,ns,FALSE,3,FALSE,0.700278650101687,ns
SYMPK,eqtl-a-ENSG00000125755,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000125755 || id:eqtl-a-ENSG00000125755,Wald ratio,1,-0.148624688256604,0.0929954672055049,0.110000070516757,1,0.861892532592961,0.718280007060008,1.03421887068819,0.690075308091707,ns,FALSE,19,FALSE,0.700278650101687,ns
ASXL2,eqtl-a-ENSG00000143970,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143970 || id:eqtl-a-ENSG00000143970,Wald ratio,1,-0.261836772197776,0.163833219328426,0.110000482119748,1,0.769636639552483,0.558249166075819,1.06106841342095,0.690075308091707,ns,FALSE,2,FALSE,0.700278650101687,ns
CIZ1,eqtl-a-ENSG00000148337,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000148337 || id:eqtl-a-ENSG00000148337,Wald ratio,1,-0.583126794361523,0.364867014673064,0.110000710667909,1,0.558150413678536,0.273004734045716,1.1411226452848,0.690075308091707,ns,FALSE,9,FALSE,0.700278650101687,ns
GEMIN5,eqtl-a-ENSG00000082516,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000082516 || id:eqtl-a-ENSG00000082516,Wald ratio,1,-0.493066557286983,0.308515810507223,0.110000933609862,1,0.610750617808936,0.333618369394562,1.11809286110634,0.690075308091707,ns,FALSE,5,FALSE,0.700278650101687,ns
TRIM46,eqtl-a-ENSG00000163462,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163462 || id:eqtl-a-ENSG00000163462,Wald ratio,1,-0.186347704171048,0.11659933218957,0.110001046892273,1,0.829984955573318,0.660417944417008,1.04308950461083,0.690075308091707,ns,FALSE,1,FALSE,0.700278650101687,ns
TDP2,eqtl-a-ENSG00000111802,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000111802 || id:eqtl-a-ENSG00000111802,Inverse variance weighted,2,0.119866060083689,0.0750844364048855,0.110395754718331,2,1.12734584485857,0.973069826470434,1.30608165965827,0.690075308091707,ns,FALSE,6,FALSE,0.700278650101687,ns
CROCC,eqtl-a-ENSG00000058453,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000058453 || id:eqtl-a-ENSG00000058453,Inverse variance weighted,2,-0.129891659848972,0.0820394247544163,0.113356883391531,2,0.878190569065711,0.74774824211992,1.03138814931814,0.700826863011872,ns,FALSE,1,FALSE,0.715989203643941,ns
ITGA1,eqtl-a-ENSG00000213949,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000213949 || id:eqtl-a-ENSG00000213949,Inverse variance weighted,4,0.0654948122385158,0.0419487055635886,0.118451306900498,4,1.06768719839261,0.983414429866633,1.1591816420327,0.716797068786621,ns,FALSE,5,TRUE,0.730919107421793,ns
SYNE2,eqtl-a-ENSG00000054654,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000054654 || id:eqtl-a-ENSG00000054654,Inverse variance weighted,2,0.110862477360125,0.0711893150422749,0.119401418746549,2,1.11724125032295,0.971738464547698,1.28453082486983,0.716797068786621,ns,FALSE,14,FALSE,0.730919107421793,ns
TPM3,eqtl-a-ENSG00000143549,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143549 || id:eqtl-a-ENSG00000143549,Wald ratio,1,-0.13027408912414,0.0837895609020833,0.119999168793657,1,0.877854787493369,0.744902733272308,1.03453644818795,0.716797068786621,ns,FALSE,1,FALSE,0.730919107421793,ns
P4HTM,eqtl-a-ENSG00000178467,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000178467 || id:eqtl-a-ENSG00000178467,Wald ratio,1,-0.0719833233487729,0.0462981633279271,0.119999168793657,1,0.930546414079807,0.849822543648878,1.01893817153733,0.716797068786621,ns,FALSE,3,FALSE,0.730919107421793,ns
THAP3,eqtl-a-ENSG00000041988,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000041988 || id:eqtl-a-ENSG00000041988,Wald ratio,1,0.324373558311697,0.208630267169122,0.119999168793657,1,1.38316390299653,0.918933275014884,2.0819165379789,0.716797068786621,ns,FALSE,1,FALSE,0.730919107421793,ns
USE1,eqtl-a-ENSG00000053501,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000053501 || id:eqtl-a-ENSG00000053501,Wald ratio,1,0.451740095242171,0.290549751502296,0.119999168793657,1,1.57104357381108,0.888929439106284,2.776573485174,0.716797068786621,ns,FALSE,19,FALSE,0.730919107421793,ns
NUDCD3,eqtl-a-ENSG00000015676,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000015676 || id:eqtl-a-ENSG00000015676,Wald ratio,1,-0.0674460716201901,0.0433800162335429,0.120000176585993,1,0.934778130326809,0.858583875431976,1.01773417593901,0.716797068786621,ns,FALSE,7,FALSE,0.730919107421793,ns
ARID4A,eqtl-a-ENSG00000032219,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000032219 || id:eqtl-a-ENSG00000032219,Wald ratio,1,0.19411871701525,0.124853482841911,0.120000345959334,1,1.21424042539908,0.950664458043512,1.5508940070271,0.716797068786621,ns,FALSE,14,FALSE,0.730919107421793,ns
ACTR10,eqtl-a-ENSG00000131966,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000131966 || id:eqtl-a-ENSG00000131966,Inverse variance weighted,3,-0.108235418780794,0.0696471176003188,0.120171409406966,3,0.897416302908284,0.782905116887378,1.02867640452709,0.716797068786621,ns,FALSE,14,TRUE,0.730919107421793,ns
SCRN1,eqtl-a-ENSG00000136193,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136193 || id:eqtl-a-ENSG00000136193,Inverse variance weighted,2,-0.125415293777137,0.0810548402134881,0.121793480502879,2,0.88213048320372,0.752553807000683,1.03401800928837,0.721648386646077,ns,FALSE,7,FALSE,0.735305339230482,ns
TMEM59,eqtl-a-ENSG00000116209,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000116209 || id:eqtl-a-ENSG00000116209,Inverse variance weighted,2,-0.198806767724673,0.128519536960244,0.121887556232387,2,0.819708272125013,0.637178743859239,1.05452615591114,0.721648386646077,ns,FALSE,1,FALSE,0.735305339230482,ns
ANAPC13,eqtl-a-ENSG00000129055,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000129055 || id:eqtl-a-ENSG00000129055,Inverse variance weighted,2,0.209369051980141,0.136232652576798,0.124330226048717,2,1.23289991873681,0.943983164633467,1.61024292229984,0.721648386646077,ns,FALSE,3,FALSE,0.738189038915008,ns
ZDHHC17,eqtl-a-ENSG00000186908,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000186908 || id:eqtl-a-ENSG00000186908,Inverse variance weighted,3,-0.0768542373156864,0.0501100500134406,0.125101245788916,3,0.926024823633494,0.839398315108165,1.02159125000739,0.721648386646077,ns,FALSE,12,TRUE,0.738189038915008,ns
SNX17,eqtl-a-ENSG00000115234,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115234 || id:eqtl-a-ENSG00000115234,Inverse variance weighted,2,-0.0699549135762933,0.0457146771455407,0.125954703084775,2,0.932435859156467,0.852522496955918,1.01984010339356,0.721648386646077,ns,FALSE,2,FALSE,0.738189038915008,ns
PSMB5,eqtl-a-ENSG00000100804,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100804 || id:eqtl-a-ENSG00000100804,Inverse variance weighted,2,0.123146352253076,0.0806823738964283,0.126932561690817,2,1.13104994054225,0.965614009620169,1.32482954395394,0.721648386646077,ns,FALSE,14,FALSE,0.738189038915008,ns
ST6GALNAC6,eqtl-a-ENSG00000160408,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000160408 || id:eqtl-a-ENSG00000160408,Inverse variance weighted,3,-0.0581447062096142,0.0382783870738501,0.128763572805801,3,0.943513405309187,0.875315973818778,1.01702422053873,0.721648386646077,ns,FALSE,9,TRUE,0.738189038915008,ns
KLHL26,eqtl-a-ENSG00000167487,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167487 || id:eqtl-a-ENSG00000167487,Wald ratio,1,0.181386976000862,0.119798166620279,0.129999268039685,1,1.19887902694982,0.947984212283779,1.51617601077716,0.721648386646077,ns,FALSE,19,FALSE,0.738189038915008,ns
EIF2B4,eqtl-a-ENSG00000115211,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115211 || id:eqtl-a-ENSG00000115211,Wald ratio,1,0.160136811483921,0.105763362106548,0.129999268039685,1,1.17367143173849,0.953935348932395,1.44402304749555,0.721648386646077,ns,FALSE,2,FALSE,0.738189038915008,ns
SND1,eqtl-a-ENSG00000197157,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000197157 || id:eqtl-a-ENSG00000197157,Wald ratio,1,-0.100884653715409,0.0666299198623872,0.12999936715328,1,0.904037304216266,0.793359120528066,1.03015573435473,0.721648386646077,ns,FALSE,7,FALSE,0.738189038915008,ns
DYNLRB1,eqtl-a-ENSG00000125971,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000125971 || id:eqtl-a-ENSG00000125971,Wald ratio,1,-0.414121033367684,0.273509114814683,0.129999660337287,1,0.66092095293607,0.386664108931337,1.12970533323405,0.721648386646077,ns,FALSE,20,FALSE,0.738189038915008,ns
CEP250,eqtl-a-ENSG00000126001,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000126001 || id:eqtl-a-ENSG00000126001,Wald ratio,1,0.115723366019901,0.0764303380989107,0.12999984461301,1,1.12268525628094,0.966494088594592,1.30411784153116,0.721648386646077,ns,FALSE,20,FALSE,0.738189038915008,ns
MED27,eqtl-a-ENSG00000160563,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000160563 || id:eqtl-a-ENSG00000160563,Wald ratio,1,0.199491760760787,0.131755783186188,0.12999984461301,1,1.22078215107339,0.942942876737081,1.58048710812299,0.721648386646077,ns,FALSE,9,FALSE,0.738189038915008,ns
OSBPL11,eqtl-a-ENSG00000144909,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000144909 || id:eqtl-a-ENSG00000144909,Wald ratio,1,-0.132527530859363,0.0875287708901681,0.12999984461301,1,0.87587882007765,0.737798946433766,1.0398004919481,0.721648386646077,ns,FALSE,3,FALSE,0.738189038915008,ns
ZNF93,eqtl-a-ENSG00000184635,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000184635 || id:eqtl-a-ENSG00000184635,Wald ratio,1,0.184373259727367,0.12177065930607,0.12999984461301,1,1.20246457093926,0.947150540723656,1.5266010863061,0.721648386646077,ns,FALSE,19,FALSE,0.738189038915008,ns
WDR20,eqtl-a-ENSG00000140153,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000140153 || id:eqtl-a-ENSG00000140153,Wald ratio,1,0.490800643948912,0.324153013611176,0.130000035858948,1,1.63362364738168,0.865420932948494,3.08373199639657,0.721648386646077,ns,FALSE,14,FALSE,0.738189038915008,ns
ZNF490,eqtl-a-ENSG00000188033,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000188033 || id:eqtl-a-ENSG00000188033,Wald ratio,1,0.242504076001756,0.160163745532075,0.130000242937135,1,1.27443644375801,0.931073678963253,1.74442505021418,0.721648386646077,ns,FALSE,19,FALSE,0.738189038915008,ns
