gene,MHC_gene,instrument_chr,nSNP_primary,method_primary,OR_primary,OR_lo_primary,OR_hi_primary,p_primary,FDR_primary,nSNP_noMHC,method_noMHC,OR_noMHC,OR_lo_noMHC,OR_hi_noMHC,p_noMHC,FDR_noMHC,estimate_unchanged,verdict,direction_consistent
PDXDC1,FALSE,16,1,Wald ratio,1.208,0.845,1.725,0.3,0.846,1,Wald ratio,1.208,0.845,1.725,0.3,0.862,TRUE,ns in both,TRUE
SETD1A,FALSE,16,1,Wald ratio,1.126,0.899,1.41,0.3,0.846,1,Wald ratio,1.126,0.899,1.41,0.3,0.862,TRUE,ns in both,TRUE
SF3B3,FALSE,16,1,Wald ratio,0.93,0.81,1.067,0.3,0.846,1,Wald ratio,0.93,0.81,1.067,0.3,0.862,TRUE,ns in both,TRUE
SFMBT1,FALSE,3,1,Wald ratio,0.894,0.724,1.105,0.3,0.846,1,Wald ratio,0.894,0.724,1.105,0.3,0.862,TRUE,ns in both,TRUE
FPGS,FALSE,9,2,Inverse variance weighted,1.194,0.853,1.673,0.301,0.847,2,Inverse variance weighted,1.194,0.853,1.673,0.301,0.862,TRUE,ns in both,TRUE
OSGEP,FALSE,14,3,Inverse variance weighted,0.974,0.927,1.024,0.302,0.847,3,Inverse variance weighted,0.974,0.927,1.024,0.302,0.862,TRUE,ns in both,TRUE
PTPN12,FALSE,7,4,Inverse variance weighted,0.963,0.896,1.035,0.302,0.847,4,Inverse variance weighted,0.963,0.896,1.035,0.302,0.862,TRUE,ns in both,TRUE
NEIL2,FALSE,8,3,Inverse variance weighted,1.068,0.943,1.21,0.303,0.847,3,Inverse variance weighted,1.068,0.943,1.21,0.303,0.862,TRUE,ns in both,TRUE
ALS2CL,FALSE,3,2,Inverse variance weighted,1.214,0.838,1.759,0.304,0.848,2,Inverse variance weighted,1.214,0.838,1.759,0.304,0.863,TRUE,ns in both,TRUE
WDR18,FALSE,19,2,Inverse variance weighted,1.051,0.956,1.156,0.304,0.848,2,Inverse variance weighted,1.051,0.956,1.156,0.304,0.863,TRUE,ns in both,TRUE
ADCK1,FALSE,14,3,Inverse variance weighted,1.027,0.976,1.081,0.307,0.848,3,Inverse variance weighted,1.027,0.976,1.081,0.307,0.863,TRUE,ns in both,TRUE
IL18R1,FALSE,2,2,Inverse variance weighted,0.961,0.891,1.037,0.309,0.848,2,Inverse variance weighted,0.961,0.891,1.037,0.309,0.863,TRUE,ns in both,TRUE
ACSS1,FALSE,20,1,Wald ratio,1.146,0.881,1.489,0.31,0.848,1,Wald ratio,1.146,0.881,1.489,0.31,0.863,TRUE,ns in both,TRUE
BTBD9,FALSE,6,1,Wald ratio,0.802,0.524,1.228,0.31,0.848,1,Wald ratio,0.802,0.524,1.228,0.31,0.863,TRUE,ns in both,TRUE
CCDC106,FALSE,19,1,Wald ratio,1.173,0.862,1.595,0.31,0.848,1,Wald ratio,1.173,0.862,1.595,0.31,0.863,TRUE,ns in both,TRUE
CHD1,FALSE,5,1,Wald ratio,1.339,0.762,2.352,0.31,0.848,1,Wald ratio,1.339,0.762,2.352,0.31,0.863,TRUE,ns in both,TRUE
CIRBP,FALSE,19,1,Wald ratio,0.8,0.52,1.231,0.31,0.848,1,Wald ratio,0.8,0.52,1.231,0.31,0.863,TRUE,ns in both,TRUE
FNIP2,FALSE,4,1,Wald ratio,1.058,0.949,1.178,0.31,0.848,1,Wald ratio,1.058,0.949,1.178,0.31,0.863,TRUE,ns in both,TRUE
SSRP1,FALSE,11,1,Wald ratio,1.345,0.759,2.383,0.31,0.848,1,Wald ratio,1.345,0.759,2.383,0.31,0.863,TRUE,ns in both,TRUE
THAP4,FALSE,2,1,Wald ratio,1.221,0.831,1.793,0.31,0.848,1,Wald ratio,1.221,0.831,1.793,0.31,0.863,TRUE,ns in both,TRUE
LARP1,FALSE,5,2,Inverse variance weighted,0.939,0.831,1.061,0.314,0.853,2,Inverse variance weighted,0.939,0.831,1.061,0.314,0.866,TRUE,ns in both,TRUE
VAV2,FALSE,9,3,Inverse variance weighted,0.858,0.637,1.156,0.314,0.853,3,Inverse variance weighted,0.858,0.637,1.156,0.314,0.866,TRUE,ns in both,TRUE
TMEM71,FALSE,8,3,Inverse variance weighted,1.044,0.96,1.136,0.315,0.853,3,Inverse variance weighted,1.044,0.96,1.136,0.315,0.866,TRUE,ns in both,TRUE
EXOC2,FALSE,6,2,Inverse variance weighted,0.926,0.797,1.076,0.317,0.853,2,Inverse variance weighted,0.926,0.797,1.076,0.317,0.866,TRUE,ns in both,TRUE
PARP1,FALSE,1,3,Inverse variance weighted,1.067,0.939,1.211,0.319,0.853,3,Inverse variance weighted,1.067,0.939,1.211,0.319,0.866,TRUE,ns in both,TRUE
GALNT6,FALSE,12,1,Wald ratio,1.083,0.926,1.267,0.32,0.853,1,Wald ratio,1.083,0.926,1.267,0.32,0.866,TRUE,ns in both,TRUE
HMGXB3,FALSE,5,1,Wald ratio,1.058,0.947,1.183,0.32,0.853,1,Wald ratio,1.058,0.947,1.183,0.32,0.866,TRUE,ns in both,TRUE
MAFK,FALSE,7,1,Wald ratio,0.868,0.658,1.147,0.32,0.853,1,Wald ratio,0.868,0.658,1.147,0.32,0.866,TRUE,ns in both,TRUE
PPP1R12A,FALSE,12,1,Wald ratio,1.232,0.817,1.858,0.32,0.853,1,Wald ratio,1.232,0.817,1.858,0.32,0.866,TRUE,ns in both,TRUE
SORBS3,FALSE,8,1,Wald ratio,0.825,0.564,1.206,0.32,0.853,1,Wald ratio,0.825,0.564,1.206,0.32,0.866,TRUE,ns in both,TRUE
TOMM34,FALSE,20,2,Inverse variance weighted,0.971,0.915,1.029,0.32,0.853,2,Inverse variance weighted,0.971,0.915,1.029,0.32,0.866,TRUE,ns in both,TRUE
ZBTB4,FALSE,17,1,Wald ratio,1.091,0.919,1.294,0.32,0.853,1,Wald ratio,1.091,0.919,1.294,0.32,0.866,TRUE,ns in both,TRUE
ZFPM1,FALSE,16,1,Wald ratio,1.285,0.784,2.104,0.32,0.853,1,Wald ratio,1.285,0.784,2.104,0.32,0.866,TRUE,ns in both,TRUE
WDR47,FALSE,1,2,Inverse variance weighted,1.284,0.784,2.105,0.321,0.853,2,Inverse variance weighted,1.284,0.784,2.105,0.321,0.866,TRUE,ns in both,TRUE
CDK9,FALSE,9,2,Inverse variance weighted,1.172,0.856,1.605,0.323,0.853,2,Inverse variance weighted,1.172,0.856,1.605,0.323,0.866,TRUE,ns in both,TRUE
LHPP,FALSE,10,4,Inverse variance weighted,0.959,0.882,1.042,0.326,0.853,4,Inverse variance weighted,0.959,0.882,1.042,0.326,0.866,TRUE,ns in both,TRUE
NAT1,FALSE,8,2,Inverse variance weighted,1.119,0.894,1.402,0.327,0.853,2,Inverse variance weighted,1.119,0.894,1.402,0.327,0.866,TRUE,ns in both,TRUE
ZNF608,FALSE,5,3,Inverse variance weighted,1.109,0.901,1.365,0.328,0.853,3,Inverse variance weighted,1.109,0.901,1.365,0.328,0.866,TRUE,ns in both,TRUE
CLEC4A,FALSE,12,1,Wald ratio,0.945,0.844,1.059,0.33,0.853,1,Wald ratio,0.945,0.844,1.059,0.33,0.866,TRUE,ns in both,TRUE
FNBP1,FALSE,9,3,Inverse variance weighted,1.044,0.957,1.138,0.33,0.853,3,Inverse variance weighted,1.044,0.957,1.138,0.33,0.866,TRUE,ns in both,TRUE
IL18,FALSE,11,1,Wald ratio,0.937,0.822,1.068,0.33,0.853,1,Wald ratio,0.937,0.822,1.068,0.33,0.866,TRUE,ns in both,TRUE
LRFN3,FALSE,19,1,Wald ratio,1.05,0.952,1.157,0.33,0.853,1,Wald ratio,1.05,0.952,1.157,0.33,0.866,TRUE,ns in both,TRUE
LUC7L,FALSE,16,1,Wald ratio,0.892,0.708,1.123,0.33,0.853,1,Wald ratio,0.892,0.708,1.123,0.33,0.866,TRUE,ns in both,TRUE
MPP7,FALSE,10,1,Wald ratio,0.775,0.465,1.294,0.33,0.853,1,Wald ratio,0.775,0.465,1.294,0.33,0.866,TRUE,ns in both,TRUE
NEK7,FALSE,1,1,Wald ratio,0.834,0.579,1.201,0.33,0.853,1,Wald ratio,0.834,0.579,1.201,0.33,0.866,TRUE,ns in both,TRUE
NSUN5P1,FALSE,7,1,Wald ratio,0.905,0.741,1.106,0.33,0.853,1,Wald ratio,0.905,0.741,1.106,0.33,0.866,TRUE,ns in both,TRUE
POLD2,FALSE,7,1,Wald ratio,1.224,0.815,1.84,0.33,0.853,1,Wald ratio,1.224,0.815,1.84,0.33,0.866,TRUE,ns in both,TRUE
RNF126,FALSE,19,1,Wald ratio,0.837,0.585,1.197,0.33,0.853,1,Wald ratio,0.837,0.585,1.197,0.33,0.866,TRUE,ns in both,TRUE
SLC17A9,FALSE,20,1,Wald ratio,0.936,0.82,1.069,0.33,0.853,1,Wald ratio,0.936,0.82,1.069,0.33,0.866,TRUE,ns in both,TRUE
TARBP2,FALSE,12,1,Wald ratio,1.289,0.773,2.151,0.33,0.853,1,Wald ratio,1.289,0.773,2.151,0.33,0.866,TRUE,ns in both,TRUE
TTYH2,FALSE,17,2,Inverse variance weighted,0.931,0.807,1.075,0.33,0.853,2,Inverse variance weighted,0.931,0.807,1.075,0.33,0.866,TRUE,ns in both,TRUE
WBP11,FALSE,12,1,Wald ratio,1.126,0.887,1.428,0.33,0.853,1,Wald ratio,1.126,0.887,1.428,0.33,0.866,TRUE,ns in both,TRUE
TRAF3IP2,FALSE,6,3,Inverse variance weighted,1.028,0.972,1.088,0.331,0.853,3,Inverse variance weighted,1.028,0.972,1.088,0.331,0.866,TRUE,ns in both,TRUE
MAPRE2,FALSE,18,2,Inverse variance weighted,1.069,0.934,1.225,0.332,0.854,2,Inverse variance weighted,1.069,0.934,1.225,0.332,0.866,TRUE,ns in both,TRUE
SMARCB1,FALSE,22,3,Inverse variance weighted,0.901,0.729,1.112,0.332,0.854,3,Inverse variance weighted,0.901,0.729,1.112,0.332,0.866,TRUE,ns in both,TRUE
AKR7A2,FALSE,1,2,Inverse variance weighted,0.904,0.738,1.109,0.333,0.854,2,Inverse variance weighted,0.904,0.738,1.109,0.333,0.866,TRUE,ns in both,TRUE
PCNT,FALSE,21,2,Inverse variance weighted,0.966,0.902,1.036,0.334,0.854,2,Inverse variance weighted,0.966,0.902,1.036,0.334,0.866,TRUE,ns in both,TRUE
PCMTD1,FALSE,8,2,Inverse variance weighted,1.049,0.952,1.156,0.336,0.854,2,Inverse variance weighted,1.049,0.952,1.156,0.336,0.866,TRUE,ns in both,TRUE
SRBD1,FALSE,2,2,Inverse variance weighted,1.045,0.955,1.143,0.337,0.854,2,Inverse variance weighted,1.045,0.955,1.143,0.337,0.866,TRUE,ns in both,TRUE
BCL2A1,FALSE,15,1,Wald ratio,0.87,0.654,1.158,0.34,0.854,1,Wald ratio,0.87,0.654,1.158,0.34,0.866,TRUE,ns in both,TRUE
BTRC,FALSE,10,1,Wald ratio,1.116,0.891,1.398,0.34,0.854,1,Wald ratio,1.116,0.891,1.398,0.34,0.866,TRUE,ns in both,TRUE
CD58,FALSE,1,1,Wald ratio,0.871,0.655,1.157,0.34,0.854,1,Wald ratio,0.871,0.655,1.157,0.34,0.866,TRUE,ns in both,TRUE
CEP164,FALSE,11,1,Wald ratio,1.209,0.819,1.786,0.34,0.854,1,Wald ratio,1.209,0.819,1.786,0.34,0.866,TRUE,ns in both,TRUE
FAF2,FALSE,5,1,Wald ratio,1.204,0.822,1.763,0.34,0.854,1,Wald ratio,1.204,0.822,1.763,0.34,0.866,TRUE,ns in both,TRUE
PTPN18,FALSE,2,1,Wald ratio,0.827,0.559,1.222,0.34,0.854,1,Wald ratio,0.827,0.559,1.222,0.34,0.866,TRUE,ns in both,TRUE
RGS2,FALSE,1,1,Wald ratio,0.911,0.753,1.103,0.34,0.854,1,Wald ratio,0.911,0.753,1.103,0.34,0.866,TRUE,ns in both,TRUE
RNF13,FALSE,3,2,Inverse variance weighted,1.04,0.96,1.126,0.34,0.854,2,Inverse variance weighted,1.04,0.96,1.126,0.34,0.866,TRUE,ns in both,TRUE
UBL3,FALSE,13,2,Inverse variance weighted,1.11,0.896,1.374,0.34,0.854,2,Inverse variance weighted,1.11,0.896,1.374,0.34,0.866,TRUE,ns in both,TRUE
USP8,FALSE,15,1,Wald ratio,0.956,0.872,1.049,0.34,0.854,1,Wald ratio,0.956,0.872,1.049,0.34,0.866,TRUE,ns in both,TRUE
ING1,FALSE,13,2,Inverse variance weighted,0.938,0.822,1.07,0.341,0.854,2,Inverse variance weighted,0.938,0.822,1.07,0.341,0.866,TRUE,ns in both,TRUE
LONP1,FALSE,19,3,Inverse variance weighted,1.034,0.964,1.11,0.345,0.855,3,Inverse variance weighted,1.034,0.964,1.11,0.345,0.866,TRUE,ns in both,TRUE
NFATC2IP,FALSE,16,2,Inverse variance weighted,1.216,0.811,1.822,0.345,0.855,2,Inverse variance weighted,1.216,0.811,1.822,0.345,0.866,TRUE,ns in both,TRUE
DRAM1,FALSE,12,2,Inverse variance weighted,1.071,0.928,1.237,0.346,0.855,2,Inverse variance weighted,1.071,0.928,1.237,0.346,0.866,TRUE,ns in both,TRUE
ITPA,FALSE,20,2,Inverse variance weighted,1.028,0.97,1.09,0.347,0.855,2,Inverse variance weighted,1.028,0.97,1.09,0.347,0.866,TRUE,ns in both,TRUE
KCTD10,FALSE,12,5,Inverse variance weighted,1.019,0.979,1.061,0.348,0.855,5,Inverse variance weighted,1.019,0.979,1.061,0.348,0.866,TRUE,ns in both,TRUE
CDAN1,FALSE,15,2,Inverse variance weighted,1.107,0.895,1.369,0.349,0.855,2,Inverse variance weighted,1.107,0.895,1.369,0.349,0.866,TRUE,ns in both,TRUE
AEBP1,FALSE,7,1,Wald ratio,1.242,0.788,1.957,0.35,0.855,1,Wald ratio,1.242,0.788,1.957,0.35,0.866,TRUE,ns in both,TRUE
FDXR,FALSE,17,1,Wald ratio,0.906,0.737,1.114,0.35,0.855,1,Wald ratio,0.906,0.737,1.114,0.35,0.866,TRUE,ns in both,TRUE
PIGC,FALSE,1,1,Wald ratio,1.063,0.935,1.209,0.35,0.855,1,Wald ratio,1.063,0.935,1.209,0.35,0.866,TRUE,ns in both,TRUE
SAC3D1,FALSE,11,1,Wald ratio,1.064,0.934,1.212,0.35,0.855,1,Wald ratio,1.064,0.934,1.212,0.35,0.866,TRUE,ns in both,TRUE
SNRNP70,FALSE,19,1,Wald ratio,0.907,0.74,1.112,0.35,0.855,1,Wald ratio,0.907,0.74,1.112,0.35,0.866,TRUE,ns in both,TRUE
RUNX2,FALSE,6,3,Inverse variance weighted,1.05,0.948,1.163,0.352,0.855,3,Inverse variance weighted,1.05,0.948,1.163,0.352,0.866,TRUE,ns in both,TRUE
GPD2,FALSE,2,3,Inverse variance weighted,0.961,0.885,1.045,0.354,0.855,3,Inverse variance weighted,0.961,0.885,1.045,0.354,0.866,TRUE,ns in both,TRUE
INVS,FALSE,9,3,Inverse variance weighted,1.042,0.955,1.136,0.354,0.855,3,Inverse variance weighted,1.042,0.955,1.136,0.354,0.866,TRUE,ns in both,TRUE
TLR4,FALSE,9,3,Inverse variance weighted,1.022,0.976,1.071,0.355,0.855,3,Inverse variance weighted,1.022,0.976,1.071,0.355,0.866,TRUE,ns in both,TRUE
ABCA3,FALSE,16,1,Wald ratio,1.303,0.739,2.298,0.36,0.855,1,Wald ratio,1.303,0.739,2.298,0.36,0.866,TRUE,ns in both,TRUE
C11orf24,FALSE,11,1,Wald ratio,1.112,0.886,1.395,0.36,0.855,1,Wald ratio,1.112,0.886,1.395,0.36,0.866,TRUE,ns in both,TRUE
CNDP2,FALSE,18,3,Inverse variance weighted,1.029,0.968,1.093,0.36,0.855,3,Inverse variance weighted,1.029,0.968,1.093,0.36,0.866,TRUE,ns in both,TRUE
EHD4,FALSE,15,1,Wald ratio,0.956,0.868,1.053,0.36,0.855,1,Wald ratio,0.956,0.868,1.053,0.36,0.866,TRUE,ns in both,TRUE
EIF4H,FALSE,7,1,Wald ratio,1.13,0.87,1.466,0.36,0.855,1,Wald ratio,1.13,0.87,1.466,0.36,0.866,TRUE,ns in both,TRUE
FBXO30,FALSE,6,1,Wald ratio,0.898,0.712,1.131,0.36,0.855,1,Wald ratio,0.898,0.712,1.131,0.36,0.866,TRUE,ns in both,TRUE
FGD2,FALSE,6,1,Wald ratio,1.084,0.912,1.29,0.36,0.855,1,Wald ratio,1.084,0.912,1.29,0.36,0.866,TRUE,ns in both,TRUE
IGSF8,FALSE,1,1,Wald ratio,0.93,0.797,1.086,0.36,0.855,1,Wald ratio,0.93,0.797,1.086,0.36,0.866,TRUE,ns in both,TRUE
ITPKB,FALSE,1,1,Wald ratio,1.119,0.88,1.423,0.36,0.855,1,Wald ratio,1.119,0.88,1.423,0.36,0.866,TRUE,ns in both,TRUE
NFATC2,FALSE,20,1,Wald ratio,1.385,0.689,2.784,0.36,0.855,1,Wald ratio,1.385,0.689,2.784,0.36,0.866,TRUE,ns in both,TRUE
NXF1,FALSE,11,1,Wald ratio,1.068,0.927,1.23,0.36,0.855,1,Wald ratio,1.068,0.927,1.23,0.36,0.866,TRUE,ns in both,TRUE
PIGB,FALSE,15,1,Wald ratio,0.932,0.801,1.084,0.36,0.855,1,Wald ratio,0.932,0.801,1.084,0.36,0.866,TRUE,ns in both,TRUE
PPP2R3A,FALSE,3,1,Wald ratio,0.895,0.705,1.135,0.36,0.855,1,Wald ratio,0.895,0.705,1.135,0.36,0.866,TRUE,ns in both,TRUE
REEP3,FALSE,10,1,Wald ratio,1.279,0.755,2.168,0.36,0.855,1,Wald ratio,1.279,0.755,2.168,0.36,0.866,TRUE,ns in both,TRUE
RNF111,FALSE,15,1,Wald ratio,0.793,0.483,1.303,0.36,0.855,1,Wald ratio,0.793,0.483,1.303,0.36,0.866,TRUE,ns in both,TRUE
SNX13,FALSE,7,1,Wald ratio,1.178,0.829,1.674,0.36,0.855,1,Wald ratio,1.178,0.829,1.674,0.36,0.866,TRUE,ns in both,TRUE
TEX261,FALSE,2,1,Wald ratio,0.924,0.78,1.095,0.36,0.855,1,Wald ratio,0.924,0.78,1.095,0.36,0.866,TRUE,ns in both,TRUE
SFI1,FALSE,22,2,Inverse variance weighted,0.95,0.852,1.06,0.361,0.857,2,Inverse variance weighted,0.95,0.852,1.06,0.361,0.868,TRUE,ns in both,TRUE
LRRK2,FALSE,12,2,Inverse variance weighted,1.024,0.973,1.078,0.362,0.857,2,Inverse variance weighted,1.024,0.973,1.078,0.362,0.868,TRUE,ns in both,TRUE
BICD1,FALSE,12,2,Inverse variance weighted,1.084,0.91,1.291,0.366,0.861,2,Inverse variance weighted,1.084,0.91,1.291,0.366,0.871,TRUE,ns in both,TRUE
SGSH,FALSE,17,2,Inverse variance weighted,0.941,0.824,1.074,0.367,0.861,2,Inverse variance weighted,0.941,0.824,1.074,0.367,0.871,TRUE,ns in both,TRUE
GOT2,FALSE,16,2,Inverse variance weighted,1.058,0.935,1.198,0.369,0.861,2,Inverse variance weighted,1.058,0.935,1.198,0.369,0.871,TRUE,ns in both,TRUE
XPR1,FALSE,1,2,Inverse variance weighted,0.875,0.654,1.171,0.369,0.861,2,Inverse variance weighted,0.875,0.654,1.171,0.369,0.871,TRUE,ns in both,TRUE
BACH1,FALSE,21,1,Wald ratio,1.2,0.806,1.785,0.37,0.861,1,Wald ratio,1.2,0.806,1.785,0.37,0.871,TRUE,ns in both,TRUE
EPB41L2,FALSE,6,3,Inverse variance weighted,1.076,0.917,1.263,0.37,0.861,3,Inverse variance weighted,1.076,0.917,1.263,0.37,0.871,TRUE,ns in both,TRUE
FKBP4,FALSE,12,1,Wald ratio,1.22,0.79,1.883,0.37,0.861,1,Wald ratio,1.22,0.79,1.883,0.37,0.871,TRUE,ns in both,TRUE
GNAQ,FALSE,9,1,Wald ratio,0.83,0.553,1.247,0.37,0.861,1,Wald ratio,0.83,0.553,1.247,0.37,0.871,TRUE,ns in both,TRUE
MINK1,FALSE,17,3,Inverse variance weighted,1.059,0.935,1.2,0.37,0.861,3,Inverse variance weighted,1.059,0.935,1.2,0.37,0.871,TRUE,ns in both,TRUE
UBTF,FALSE,17,1,Wald ratio,1.127,0.867,1.465,0.37,0.861,1,Wald ratio,1.127,0.867,1.465,0.37,0.871,TRUE,ns in both,TRUE
UEVLD,FALSE,11,1,Wald ratio,0.787,0.466,1.329,0.37,0.861,1,Wald ratio,0.787,0.466,1.329,0.37,0.871,TRUE,ns in both,TRUE
ZDHHC24,FALSE,11,1,Wald ratio,1.117,0.877,1.421,0.37,0.861,1,Wald ratio,1.117,0.877,1.421,0.37,0.871,TRUE,ns in both,TRUE
STK24,FALSE,13,2,Inverse variance weighted,0.927,0.786,1.094,0.372,0.863,2,Inverse variance weighted,0.927,0.786,1.094,0.372,0.873,TRUE,ns in both,TRUE
TMC6,FALSE,17,2,Inverse variance weighted,0.96,0.878,1.05,0.375,0.868,2,Inverse variance weighted,0.96,0.878,1.05,0.375,0.879,TRUE,ns in both,TRUE
NCR3,TRUE,6,4,Inverse variance weighted,1.419,0.653,3.084,0.378,0.869,,,,,,,,FALSE,ns in both,
CXXC1,FALSE,18,1,Wald ratio,0.884,0.672,1.163,0.38,0.869,1,Wald ratio,0.884,0.672,1.163,0.38,0.881,TRUE,ns in both,TRUE
ERCC2,FALSE,19,1,Wald ratio,1.087,0.902,1.311,0.38,0.869,1,Wald ratio,1.087,0.902,1.311,0.38,0.881,TRUE,ns in both,TRUE
FAM91A1,FALSE,8,1,Wald ratio,0.892,0.692,1.151,0.38,0.869,1,Wald ratio,0.892,0.692,1.151,0.38,0.881,TRUE,ns in both,TRUE
FARS2,FALSE,6,1,Wald ratio,0.941,0.821,1.078,0.38,0.869,1,Wald ratio,0.941,0.821,1.078,0.38,0.881,TRUE,ns in both,TRUE
ST6GALNAC3,FALSE,1,1,Wald ratio,1.143,0.848,1.541,0.38,0.869,1,Wald ratio,1.143,0.848,1.541,0.38,0.881,TRUE,ns in both,TRUE
TEX10,FALSE,9,1,Wald ratio,1.079,0.91,1.28,0.38,0.869,1,Wald ratio,1.079,0.91,1.28,0.38,0.881,TRUE,ns in both,TRUE
YTHDF2,FALSE,1,1,Wald ratio,0.893,0.694,1.149,0.38,0.869,1,Wald ratio,0.893,0.694,1.149,0.38,0.881,TRUE,ns in both,TRUE
BTBD7,FALSE,14,3,Inverse variance weighted,1.068,0.92,1.24,0.385,0.875,3,Inverse variance weighted,1.068,0.92,1.24,0.385,0.886,TRUE,ns in both,TRUE
CACNB2,FALSE,10,1,Wald ratio,0.907,0.727,1.132,0.39,0.875,1,Wald ratio,0.907,0.727,1.132,0.39,0.886,TRUE,ns in both,TRUE
CASP10,FALSE,2,1,Wald ratio,0.893,0.69,1.156,0.39,0.875,1,Wald ratio,0.893,0.69,1.156,0.39,0.886,TRUE,ns in both,TRUE
GPR155,FALSE,2,1,Wald ratio,1.135,0.85,1.515,0.39,0.875,1,Wald ratio,1.135,0.85,1.515,0.39,0.886,TRUE,ns in both,TRUE
NDUFB9,FALSE,8,1,Wald ratio,1.085,0.901,1.305,0.39,0.875,1,Wald ratio,1.085,0.901,1.305,0.39,0.886,TRUE,ns in both,TRUE
PARP6,FALSE,15,1,Wald ratio,1.142,0.844,1.546,0.39,0.875,1,Wald ratio,1.142,0.844,1.546,0.39,0.886,TRUE,ns in both,TRUE
PHACTR4,FALSE,1,1,Wald ratio,0.945,0.83,1.076,0.39,0.875,1,Wald ratio,0.945,0.83,1.076,0.39,0.886,TRUE,ns in both,TRUE
SMARCD1,FALSE,12,1,Wald ratio,1.114,0.871,1.426,0.39,0.875,1,Wald ratio,1.114,0.871,1.426,0.39,0.886,TRUE,ns in both,TRUE
SPPL2B,FALSE,19,1,Wald ratio,1.239,0.76,2.019,0.39,0.875,1,Wald ratio,1.239,0.76,2.019,0.39,0.886,TRUE,ns in both,TRUE
UBIAD1,FALSE,1,1,Wald ratio,1.273,0.734,2.209,0.39,0.875,1,Wald ratio,1.273,0.734,2.209,0.39,0.886,TRUE,ns in both,TRUE
TEX264,FALSE,3,2,Inverse variance weighted,0.941,0.818,1.082,0.391,0.875,2,Inverse variance weighted,0.941,0.818,1.082,0.391,0.886,TRUE,ns in both,TRUE
COLQ,FALSE,3,2,Inverse variance weighted,1.049,0.94,1.171,0.394,0.875,2,Inverse variance weighted,1.049,0.94,1.171,0.394,0.886,TRUE,ns in both,TRUE
MTMR10,FALSE,15,2,Inverse variance weighted,0.968,0.898,1.043,0.396,0.875,2,Inverse variance weighted,0.968,0.898,1.043,0.396,0.886,TRUE,ns in both,TRUE
NIPSNAP1,FALSE,22,2,Inverse variance weighted,1.036,0.955,1.125,0.397,0.875,2,Inverse variance weighted,1.036,0.955,1.125,0.397,0.886,TRUE,ns in both,TRUE
SETD4,FALSE,21,2,Inverse variance weighted,0.967,0.896,1.045,0.397,0.875,2,Inverse variance weighted,0.967,0.896,1.045,0.397,0.886,TRUE,ns in both,TRUE
DCAF5,FALSE,14,2,Inverse variance weighted,1.199,0.786,1.83,0.399,0.875,2,Inverse variance weighted,1.199,0.786,1.83,0.399,0.886,TRUE,ns in both,TRUE
ANO9,FALSE,11,1,Wald ratio,0.948,0.837,1.074,0.4,0.875,1,Wald ratio,0.948,0.837,1.074,0.4,0.886,TRUE,ns in both,TRUE
CIAPIN1,FALSE,16,1,Wald ratio,1.151,0.829,1.598,0.4,0.875,1,Wald ratio,1.151,0.829,1.598,0.4,0.886,TRUE,ns in both,TRUE
DYNC1H1,FALSE,14,1,Wald ratio,1.231,0.759,1.997,0.4,0.875,1,Wald ratio,1.231,0.759,1.997,0.4,0.886,TRUE,ns in both,TRUE
NFE2L2,FALSE,2,1,Wald ratio,1.224,0.764,1.962,0.4,0.875,1,Wald ratio,1.224,0.764,1.962,0.4,0.886,TRUE,ns in both,TRUE
NMRAL1,FALSE,16,2,Inverse variance weighted,0.985,0.949,1.021,0.4,0.875,2,Inverse variance weighted,0.985,0.949,1.021,0.4,0.886,TRUE,ns in both,TRUE
OBSCN,FALSE,1,1,Wald ratio,0.927,0.777,1.106,0.4,0.875,1,Wald ratio,0.927,0.777,1.106,0.4,0.886,TRUE,ns in both,TRUE
POLG,FALSE,15,1,Wald ratio,1.059,0.926,1.212,0.4,0.875,1,Wald ratio,1.059,0.926,1.212,0.4,0.886,TRUE,ns in both,TRUE
POLR3C,FALSE,1,1,Wald ratio,1.339,0.678,2.643,0.4,0.875,1,Wald ratio,1.339,0.678,2.643,0.4,0.886,TRUE,ns in both,TRUE
PTPN1,FALSE,20,1,Wald ratio,1.045,0.943,1.157,0.4,0.875,1,Wald ratio,1.045,0.943,1.157,0.4,0.886,TRUE,ns in both,TRUE
RYBP,FALSE,3,1,Wald ratio,1.556,0.556,4.355,0.4,0.875,1,Wald ratio,1.556,0.556,4.355,0.4,0.886,TRUE,ns in both,TRUE
SLC35C1,FALSE,11,1,Wald ratio,0.959,0.868,1.058,0.4,0.875,1,Wald ratio,0.959,0.868,1.058,0.4,0.886,TRUE,ns in both,TRUE
WDR5,FALSE,9,1,Wald ratio,0.829,0.535,1.283,0.4,0.875,1,Wald ratio,0.829,0.535,1.283,0.4,0.886,TRUE,ns in both,TRUE
ZNF580,FALSE,19,1,Wald ratio,0.857,0.598,1.228,0.4,0.875,1,Wald ratio,0.857,0.598,1.228,0.4,0.886,TRUE,ns in both,TRUE
AKR1B1,FALSE,7,3,Inverse variance weighted,1.046,0.941,1.163,0.401,0.875,3,Inverse variance weighted,1.046,0.941,1.163,0.401,0.886,TRUE,ns in both,TRUE
DNM1,FALSE,9,2,Inverse variance weighted,1.119,0.861,1.454,0.402,0.875,2,Inverse variance weighted,1.119,0.861,1.454,0.402,0.886,TRUE,ns in both,TRUE
